stage,split,target,source,session_or_direction_index,heldout_class,semantic_permutation,start_index,initial_determinant,final_determinant,objective,gradient_norm,iterations,converged,near_optimal,stopping_criterion,actual_total_starts
A,B,1,3,1,left_hand,-1,1,1,1.0000000000000089,1.1469340197369835,3.1033719529566752e-09,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.22 seconds.",4
A,B,1,3,1,left_hand,-1,2,-1,-0.9999999999999953,1.1308739450354337,1.0868113383323333e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.32 seconds.",4
A,B,1,3,1,left_hand,-1,3,1,1.0000000000000042,1.1282393332406027,1.670885700957326e-07,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.25 seconds.",4
A,F,1,3,1,right_hand,-1,0,1,1.0000000000000033,0.6836753391179179,1.3895221117591211e-06,20,True,True,"Terminated - min grad norm reached after 20 iterations, 0.24 seconds.",4
A,F,1,3,1,right_hand,-1,1,-1,-1.0000000000000036,0.684306375176316,6.667201588425325e-06,34,True,False,"Terminated - min grad norm reached after 34 iterations, 0.49 seconds.",4
A,F,1,3,1,right_hand,-1,2,-1,-0.9999999999999981,0.7021679210235992,6.400648566440291e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.30 seconds.",4
A,F,1,3,1,right_hand,-1,3,1,0.9999999999999898,0.7039930984011695,2.964114078762384e-06,14,True,False,"Terminated - min grad norm reached after 14 iterations, 0.16 seconds.",4
A,A,1,3,1,right_hand,-1,0,-1,-1.0000000000000013,0.9109353031750088,8.21632344936755e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.24 seconds.",4
A,A,1,3,1,right_hand,-1,1,1,0.999999999999991,0.9071122406002794,2.90344155639223e-06,32,True,False,"Terminated - min grad norm reached after 32 iterations, 0.28 seconds.",4
A,A,1,3,1,right_hand,-1,2,1,1.000000000000002,0.9126690900763639,2.943335122810453e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.18 seconds.",4
A,A,1,3,1,right_hand,-1,3,-1,-1.0000000000000018,0.9055332613976019,5.220385049777674e-08,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.39 seconds.",4
A,B,1,3,1,right_hand,-1,0,-1,-1.0000000000000027,1.117068435926687,1.5241893036220045e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.29 seconds.",4
A,B,1,3,1,right_hand,-1,1,1,1.0000000000000135,1.1151189903685836,5.612086679166208e-09,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.20 seconds.",4
A,B,1,3,1,right_hand,-1,2,-1,-0.9999999999999984,1.1209123394304183,3.0060445485670076e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.16 seconds.",4
A,B,1,3,1,right_hand,-1,3,1,0.9999999999999999,1.1009660849247696,3.0795120867521575e-06,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.25 seconds.",4
A,F,1,3,1,feet,-1,0,1,0.9999999999999959,0.5499364264000175,6.400790627883282e-08,37,True,False,"Terminated - min grad norm reached after 37 iterations, 0.40 seconds.",4
A,F,1,3,1,feet,-1,1,-1,-1.0000000000000007,0.5533304261162935,3.707229014059234e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.33 seconds.",4
A,F,1,3,1,feet,-1,2,-1,-1.0000000000000004,0.51460613448964,2.4657184375487045e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.26 seconds.",4
A,F,1,3,1,feet,-1,3,1,1.0000000000000018,0.5085311414853285,8.16599190370017e-06,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.19 seconds.",4
A,A,1,3,1,feet,-1,0,-1,-0.9999999999999982,0.5837443727715305,6.960210922975767e-07,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.36 seconds.",4
A,A,1,3,1,feet,-1,1,1,1.0000000000000069,0.5927178313572194,1.1210235009258985e-06,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.29 seconds.",4
A,A,1,3,1,feet,-1,2,1,1.0000000000000016,0.5641401574426352,8.983971664363639e-07,25,True,True,"Terminated - min grad norm reached after 25 iterations, 0.19 seconds.",4
A,A,1,3,1,feet,-1,3,-1,-1.000000000000003,0.5705036946002862,2.5095410422715582e-06,31,True,False,"Terminated - min grad norm reached after 31 iterations, 0.29 seconds.",4
A,B,1,3,1,feet,-1,0,1,1.0000000000000056,1.0957565978722648,1.2582799594964619e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.20 seconds.",4
A,B,1,3,1,feet,-1,1,-1,-1.0000000000000056,1.0936865085647867,8.936026739786534e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.24 seconds.",4
A,B,1,3,1,feet,-1,2,-1,-1.0000000000000013,1.0985484649626862,3.0938930859977124e-07,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.20 seconds.",4
A,B,1,3,1,feet,-1,3,1,0.9999999999999977,1.0928209275560854,7.909104747887542e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.22 seconds.",4
A,F,1,3,1,tongue,-1,0,1,1.0000000000000013,0.798635490522591,6.404082451520696e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.25 seconds.",4
A,F,1,3,1,tongue,-1,1,-1,-0.9999999999999986,0.7962542430772506,8.974660089595718e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.20 seconds.",4
A,F,1,3,1,tongue,-1,2,-1,-1.000000000000006,0.7907943223573123,1.5244144930817145e-06,19,True,True,"Terminated - min grad norm reached after 19 iterations, 0.20 seconds.",4
A,F,1,3,1,tongue,-1,3,1,1.0000000000000007,0.7920047874783722,1.2757024072592018e-08,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.30 seconds.",4
A,A,1,3,1,tongue,-1,0,1,0.9999999999999961,0.753001305433942,6.709427254908694e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.21 seconds.",4
A,A,1,3,1,tongue,-1,1,-1,-0.9999999999999951,0.7763707260654444,1.477391480298969e-06,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.28 seconds.",4
A,A,1,3,1,tongue,-1,2,-1,-1.0000000000000004,0.7721731378406869,2.686394914325559e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.19 seconds.",4
A,A,1,3,1,tongue,-1,3,1,0.9999999999999933,0.7742815183447227,4.739763061375726e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.20 seconds.",4
A,B,1,3,1,tongue,-1,0,-1,-0.9999999999999993,1.2736272887516387,2.8173394493260406e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.27 seconds.",4
A,B,1,3,1,tongue,-1,1,1,1.0000000000000093,1.271294260361701,1.2504895157151488e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.38 seconds.",4
A,B,1,3,1,tongue,-1,2,-1,-0.9999999999999942,1.2378527700845636,3.4616013826263035e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.28 seconds.",4
A,B,1,3,1,tongue,-1,3,1,1.0000000000000013,1.2386794386944424,4.206263344354097e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.43 seconds.",4
A,F,1,4,0,left_hand,-1,0,1,1.0000000000000082,2.3301660770286836,1.5269920312798427e-07,39,True,False,"Terminated - min grad norm reached after 39 iterations, 0.45 seconds.",4
A,F,1,4,0,left_hand,-1,1,-1,-0.9999999999999976,2.3138323150272226,1.1277148094482999e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.20 seconds.",4
A,F,1,4,0,left_hand,-1,2,1,1.000000000000002,2.3361113694651086,2.171451640478923e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.26 seconds.",4
A,F,1,4,0,left_hand,-1,3,-1,-1.0000000000000033,2.3117788458481026,2.2692591788245327e-06,30,True,True,"Terminated - min grad norm reached after 30 iterations, 0.56 seconds.",4
A,A,1,4,0,left_hand,-1,0,1,1.0000000000000022,2.5271116616493754,4.339681795729351e-09,37,True,False,"Terminated - min grad norm reached after 37 iterations, 0.34 seconds.",4
A,A,1,4,0,left_hand,-1,1,-1,-1.000000000000001,2.526573866079293,6.361322683717159e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.11 seconds.",4
A,A,1,4,0,left_hand,-1,2,-1,-1.0000000000000029,2.512965190706016,6.8702158927737616e-06,38,True,True,"Terminated - min grad norm reached after 38 iterations, 0.24 seconds.",4
A,A,1,4,0,left_hand,-1,3,1,1.0000000000000038,2.5303318311148297,3.6851657004849047e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.24 seconds.",4
A,B,1,4,0,left_hand,-1,0,1,1.0000000000000033,2.1790897377139693,2.859053969195991e-07,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.12 seconds.",4
A,B,1,4,0,left_hand,-1,1,-1,-0.9999999999999971,2.181393992454577,4.459558127034521e-07,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.13 seconds.",4
A,B,1,4,0,left_hand,-1,2,1,1.0000000000000047,2.1783094419199993,1.8500959103057498e-08,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.14 seconds.",4
A,B,1,4,0,left_hand,-1,3,-1,-0.9999999999999989,2.177249228332145,5.194214262928612e-07,14,True,True,"Terminated - min grad norm reached after 14 iterations, 0.16 seconds.",4
A,F,1,4,0,right_hand,-1,0,-1,-0.9999999999999999,1.702486649080681,1.09452084318728e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.14 seconds.",4
A,F,1,4,0,right_hand,-1,1,1,1.0000000000000029,1.697641321328721,1.3787158069153768e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A,F,1,4,0,right_hand,-1,2,-1,-0.9999999999999958,1.6966557626188135,5.0672204209670794e-08,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.23 seconds.",4
A,F,1,4,0,right_hand,-1,3,1,0.9999999999999973,1.6969886790429103,3.6034605847536718e-06,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.22 seconds.",4
A,A,1,4,0,right_hand,-1,0,1,0.999999999999998,1.769401522524405,8.253188510812184e-07,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.31 seconds.",4
A,A,1,4,0,right_hand,-1,1,-1,-0.9999999999999948,1.763741686231223,2.1166762703353322e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.17 seconds.",4
A,A,1,4,0,right_hand,-1,2,1,1.000000000000008,1.7478726576421078,1.6445895720657058e-08,39,True,True,"Terminated - min grad norm reached after 39 iterations, 0.31 seconds.",4
A,A,1,4,0,right_hand,-1,3,-1,-1.0000000000000027,1.7558308846095785,4.624044977289765e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.17 seconds.",4
A,B,1,4,0,right_hand,-1,0,-1,-0.9999999999999964,1.717355722830077,1.5643201867800006e-06,21,True,False,"Terminated - min grad norm reached after 21 iterations, 0.17 seconds.",4
A,B,1,4,0,right_hand,-1,1,1,0.9999999999999981,1.7018523001074104,8.015065212467298e-06,24,True,True,"Terminated - min grad norm reached after 24 iterations, 0.25 seconds.",4
A,B,1,4,0,right_hand,-1,2,1,0.9999999999999983,1.7066872328865075,4.516772784346306e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.14 seconds.",4
A,B,1,4,0,right_hand,-1,3,-1,-0.9999999999999938,1.7077276544152227,5.1938332750270405e-06,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.17 seconds.",4
A,F,1,4,0,feet,-1,0,1,0.999999999999996,2.427444086247708,1.0191398551870808e-07,25,True,False,"Terminated - min grad norm reached after 25 iterations, 0.28 seconds.",4
A,F,1,4,0,feet,-1,1,-1,-0.9999999999999981,2.4268440174948784,5.579780141844666e-06,28,True,True,"Terminated - min grad norm reached after 28 iterations, 0.29 seconds.",4
A,F,1,4,0,feet,-1,2,1,0.9999999999999938,2.427179361179953,5.00176791997113e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.14 seconds.",4
A,F,1,4,0,feet,-1,3,-1,-1.0000000000000058,2.439445890665665,1.4085541719576172e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.45 seconds.",4
A,A,1,4,0,feet,-1,0,-1,-0.9999999999999948,2.5371929193834215,1.0264565908507302e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A,A,1,4,0,feet,-1,1,1,1.0,2.5123841052196845,3.0169145263263924e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.12 seconds.",4
A,A,1,4,0,feet,-1,2,-1,-1.0000000000000069,2.5033965311925557,6.012227007750533e-06,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.20 seconds.",4
A,A,1,4,0,feet,-1,3,1,0.999999999999992,2.5067190387763976,7.651657484439383e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.09 seconds.",4
A,B,1,4,0,feet,-1,0,1,0.9999999999999967,2.3762423397473373,9.810434587077414e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.10 seconds.",4
A,B,1,4,0,feet,-1,1,-1,-1.0000000000000016,2.3787060036218524,6.238159619616934e-08,23,True,False,"Terminated - min grad norm reached after 23 iterations, 0.18 seconds.",4
A,B,1,4,0,feet,-1,2,1,1.0000000000000022,2.360904799152326,2.2264338809663067e-06,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.17 seconds.",4
A,B,1,4,0,feet,-1,3,-1,-1.0000000000000004,2.3782330681162573,6.542524907027188e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.15 seconds.",4
A,F,1,4,0,tongue,-1,0,1,1.0000000000000155,1.691136143520919,4.515710780702441e-08,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.16 seconds.",4
A,F,1,4,0,tongue,-1,1,-1,-0.9999999999999989,1.6853816623303441,2.265007889705502e-06,27,True,False,"Terminated - min grad norm reached after 27 iterations, 0.20 seconds.",4
A,F,1,4,0,tongue,-1,2,1,1.0000000000000064,1.6798505789620346,2.5245441156293886e-07,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.15 seconds.",4
A,F,1,4,0,tongue,-1,3,-1,-1.0000000000000113,1.6744137490665085,6.914783403711318e-08,23,True,True,"Terminated - min grad norm reached after 23 iterations, 0.16 seconds.",4
A,A,1,4,0,tongue,-1,0,-1,-1.0,1.9311532005252432,2.681776534766707e-06,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.11 seconds.",4
A,A,1,4,0,tongue,-1,1,1,0.9999999999999973,1.9167050214878414,1.564560010597742e-06,15,True,False,"Terminated - min grad norm reached after 15 iterations, 0.08 seconds.",4
A,A,1,4,0,tongue,-1,2,-1,-0.9999999999999976,1.9250649637232313,3.7730184073756744e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.23 seconds.",4
A,A,1,4,0,tongue,-1,3,1,1.0000000000000004,1.9162914953119423,5.451729901835752e-07,47,True,True,"Terminated - min grad norm reached after 47 iterations, 0.31 seconds.",4
A,B,1,4,0,tongue,-1,0,-1,-0.999999999999998,1.5182348711456108,1.1226023402084055e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.25 seconds.",4
A,B,1,4,0,tongue,-1,1,1,0.999999999999998,1.5028690985387319,3.798555839278234e-06,36,True,False,"Terminated - min grad norm reached after 36 iterations, 0.25 seconds.",4
A,B,1,4,0,tongue,-1,2,-1,-1.000000000000003,1.4965021896954473,4.102634006570695e-06,27,True,True,"Terminated - min grad norm reached after 27 iterations, 0.17 seconds.",4
A,B,1,4,0,tongue,-1,3,1,1.000000000000002,1.5017405420471106,9.887596745113781e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.13 seconds.",4
A,F,1,4,1,left_hand,-1,0,1,1.0000000000000027,1.2591649601133454,5.641404382705431e-06,29,True,False,"Terminated - min grad norm reached after 29 iterations, 0.27 seconds.",4
A,F,1,4,1,left_hand,-1,1,-1,-1.0000000000000033,1.2523943652291285,5.4078854310498366e-06,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.31 seconds.",4
A,F,1,4,1,left_hand,-1,2,1,1.0000000000000049,1.2513207400313393,5.458729844632062e-08,30,True,True,"Terminated - min grad norm reached after 30 iterations, 0.37 seconds.",4
A,F,1,4,1,left_hand,-1,3,-1,-0.9999999999999987,1.2575099460215595,5.070430861180971e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.25 seconds.",4
A,A,1,4,1,left_hand,-1,0,-1,-1.000000000000003,1.0666964824617224,4.7036495973627685e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.17 seconds.",4
A,A,1,4,1,left_hand,-1,1,1,1.0000000000000155,1.0666545720944836,6.904812275201387e-08,18,True,False,"Terminated - min grad norm reached after 18 iterations, 0.17 seconds.",4
A,A,1,4,1,left_hand,-1,2,1,1.000000000000003,1.069620825823266,8.468645638417024e-07,20,True,False,"Terminated - min grad norm reached after 20 iterations, 0.19 seconds.",4
A,A,1,4,1,left_hand,-1,3,-1,-0.9999999999999947,1.0655430938756854,5.639766962614117e-07,31,True,True,"Terminated - min grad norm reached after 31 iterations, 0.37 seconds.",4
A,B,1,4,1,left_hand,-1,0,1,0.9999999999999989,1.7249706432993295,1.04544394910575e-07,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.21 seconds.",4
A,B,1,4,1,left_hand,-1,1,-1,-0.9999999999999973,1.718926880566485,5.723560726256651e-07,26,True,False,"Terminated - min grad norm reached after 26 iterations, 0.32 seconds.",4
A,B,1,4,1,left_hand,-1,2,-1,-1.0000000000000042,1.687723667996032,4.282636951486447e-06,26,True,True,"Terminated - min grad norm reached after 26 iterations, 0.36 seconds.",4
A,B,1,4,1,left_hand,-1,3,1,1.0000000000000178,1.6918072733613263,7.537086868654865e-09,19,True,False,"Terminated - min grad norm reached after 19 iterations, 0.19 seconds.",4
A,F,1,4,1,right_hand,-1,0,1,1.0000000000000044,0.945075195240385,7.119479921210785e-06,28,True,False,"Terminated - min grad norm reached after 28 iterations, 0.28 seconds.",4
A,F,1,4,1,right_hand,-1,1,-1,-1.0000000000000064,0.9461502109817844,3.2060320047566464e-06,16,True,False,"Terminated - min grad norm reached after 16 iterations, 0.16 seconds.",4
A,F,1,4,1,right_hand,-1,2,1,1.0000000000000018,0.9319328378173123,2.724714773025706e-07,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.33 seconds.",4
A,F,1,4,1,right_hand,-1,3,-1,-0.9999999999999993,0.9306398407483608,2.2803184838947338e-08,21,True,True,"Terminated - min grad norm reached after 21 iterations, 0.20 seconds.",4
A,A,1,4,1,right_hand,-1,0,-1,-1.0000000000000049,0.750566654714415,2.4118910387887364e-06,17,True,False,"Terminated - min grad norm reached after 17 iterations, 0.24 seconds.",4
A,A,1,4,1,right_hand,-1,1,1,1.0000000000000022,0.7496341474982424,8.452980415062765e-06,22,True,False,"Terminated - min grad norm reached after 22 iterations, 0.18 seconds.",4
