geometry,template,object,signature,stage,replicate_index,group_statistic
AIRM,session_specific,Z,sensor,C,1799,-0.039965672751083897
AIRM,session_specific,Z,sensor,C,1800,-0.078333192578823194
AIRM,session_specific,Z,sensor,C,1801,-0.0014409391778676
AIRM,session_specific,Z,sensor,C,1802,0.077137207168295502
AIRM,session_specific,Z,sensor,C,1803,0.0034128978092902002
AIRM,session_specific,Z,sensor,C,1804,0.050476920345272402
AIRM,session_specific,Z,sensor,C,1805,0.028228029768147599
AIRM,session_specific,Z,sensor,C,1806,0.078719382245677094
AIRM,session_specific,Z,sensor,C,1807,-0.022282128244764901
AIRM,session_specific,Z,sensor,C,1808,-0.031249193335528301
AIRM,session_specific,Z,sensor,C,1809,0.0037315774557356001
AIRM,session_specific,Z,sensor,C,1810,0.0025529670230200999
AIRM,session_specific,Z,sensor,C,1811,-0.026700864524212501
AIRM,session_specific,Z,sensor,C,1812,0.016168517752622499
AIRM,session_specific,Z,sensor,C,1813,-0.056330716775185197
AIRM,session_specific,Z,sensor,C,1814,-0.0001835790545044
AIRM,session_specific,Z,sensor,C,1815,0.049062364482041397
AIRM,session_specific,Z,sensor,C,1816,0.031414353091666999
AIRM,session_specific,Z,sensor,C,1817,0.0058961573522407999
AIRM,session_specific,Z,sensor,C,1818,0.0082275078133045004
AIRM,session_specific,Z,sensor,C,1819,-0.048819130210740198
AIRM,session_specific,Z,sensor,C,1820,0.065283449587724904
AIRM,session_specific,Z,sensor,C,1821,0.026885028374377101
AIRM,session_specific,Z,sensor,C,1822,-0.019748292794311
AIRM,session_specific,Z,sensor,C,1823,0.11447338854865539
AIRM,session_specific,Z,sensor,C,1824,0.099516859984907904
AIRM,session_specific,Z,sensor,C,1825,0.096145801082564
AIRM,session_specific,Z,sensor,C,1826,0.0026628768366114002
AIRM,session_specific,Z,sensor,C,1827,-0.092142244982642299
AIRM,session_specific,Z,sensor,C,1828,-0.024252352502827201
AIRM,session_specific,Z,sensor,C,1829,-0.020875995126490701
AIRM,session_specific,Z,sensor,C,1830,-0.0054928889678219003
AIRM,session_specific,Z,sensor,C,1831,0.028209781326190501
AIRM,session_specific,Z,sensor,C,1832,0.038487635072804199
AIRM,session_specific,Z,sensor,C,1833,-0.0056544389545719999
AIRM,session_specific,Z,sensor,C,1834,-0.067546546689952705
AIRM,session_specific,Z,sensor,C,1835,0.0137401886884612
AIRM,session_specific,Z,sensor,C,1836,0.057392585526933403
AIRM,session_specific,Z,sensor,C,1837,-0.049654908467123698
AIRM,session_specific,Z,sensor,C,1838,-0.069729068437873395
AIRM,session_specific,Z,sensor,C,1839,0.050283851458675699
AIRM,session_specific,Z,sensor,C,1840,-0.036083859228240402
AIRM,session_specific,Z,sensor,C,1841,-0.0108114851976422
AIRM,session_specific,Z,sensor,C,1842,-0.0224304449848865
AIRM,session_specific,Z,sensor,C,1843,0.017197717646135199
AIRM,session_specific,Z,sensor,C,1844,0.0853346768318302
AIRM,session_specific,Z,sensor,C,1845,-0.038304619348611797
AIRM,session_specific,Z,sensor,C,1846,-0.075850411095550796
AIRM,session_specific,Z,sensor,C,1847,-0.083766275296866505
AIRM,session_specific,Z,sensor,C,1848,-0.0376291154608051
AIRM,session_specific,Z,sensor,C,1849,0.065898240405415406
AIRM,session_specific,Z,sensor,C,1850,0.16416754815502629
AIRM,session_specific,Z,sensor,C,1851,-0.0026583180978383999
AIRM,session_specific,Z,sensor,C,1852,-0.0049135932802668002
AIRM,session_specific,Z,sensor,C,1853,0.012797802395843501
AIRM,session_specific,Z,sensor,C,1854,0.030873649562855598
AIRM,session_specific,Z,sensor,C,1855,0.083723179846925899
AIRM,session_specific,Z,sensor,C,1856,0.0520731232561761
AIRM,session_specific,Z,sensor,C,1857,-0.0104955036602322
AIRM,session_specific,Z,sensor,C,1858,0.0200988407390639
AIRM,session_specific,Z,sensor,C,1859,0.056195315527532097
AIRM,session_specific,Z,sensor,C,1860,-0.0057802684356244001
AIRM,session_specific,Z,sensor,C,1861,-0.040301582729465601
AIRM,session_specific,Z,sensor,C,1862,0.013559690107462601
AIRM,session_specific,Z,sensor,C,1863,-0.0094058816813297006
AIRM,session_specific,Z,sensor,C,1864,-0.0107287828861133
AIRM,session_specific,Z,sensor,C,1865,0.082141827188649694
AIRM,session_specific,Z,sensor,C,1866,0.0543015294750182
AIRM,session_specific,Z,sensor,C,1867,-0.0084597851959170994
AIRM,session_specific,Z,sensor,C,1868,0.0056494578746021
AIRM,session_specific,Z,sensor,C,1869,0.043670980546451403
AIRM,session_specific,Z,sensor,C,1870,-0.0937348932934913
AIRM,session_specific,Z,sensor,C,1871,0.060818590245892798
AIRM,session_specific,Z,sensor,C,1872,0.047369844868231897
AIRM,session_specific,Z,sensor,C,1873,-0.0079786043627918003
AIRM,session_specific,Z,sensor,C,1874,0.075305411361633795
AIRM,session_specific,Z,sensor,C,1875,0.060067932255361903
AIRM,session_specific,Z,sensor,C,1876,-0.0033032206118609
AIRM,session_specific,Z,sensor,C,1877,0.027175623969865201
AIRM,session_specific,Z,sensor,C,1878,-0.078009894796033
AIRM,session_specific,Z,sensor,C,1879,-0.031620147555204398
AIRM,session_specific,Z,sensor,C,1880,-0.030904881538009001
AIRM,session_specific,Z,sensor,C,1881,-0.0141187733014416
AIRM,session_specific,Z,sensor,C,1882,0.024419701040865799
AIRM,session_specific,Z,sensor,C,1883,-0.079508905511441297
AIRM,session_specific,Z,sensor,C,1884,-0.040261279838870401
AIRM,session_specific,Z,sensor,C,1885,0.12971722254883969
AIRM,session_specific,Z,sensor,C,1886,-0.027581937692237501
AIRM,session_specific,Z,sensor,C,1887,-0.073704589685920294
AIRM,session_specific,Z,sensor,C,1888,0.077916605009666698
AIRM,session_specific,Z,sensor,C,1889,0.082904894589836006
AIRM,session_specific,Z,sensor,C,1890,0.075195074307599294
AIRM,session_specific,Z,sensor,C,1891,0.0131841292100829
AIRM,session_specific,Z,sensor,C,1892,0.087567640110853606
AIRM,session_specific,Z,sensor,C,1893,-0.019538813152434199
AIRM,session_specific,Z,sensor,C,1894,-0.11731752373570251
AIRM,session_specific,Z,sensor,C,1895,-0.0272069603940495
AIRM,session_specific,Z,sensor,C,1896,-0.1008031504895617
AIRM,session_specific,Z,sensor,C,1897,0.074622844342401295
AIRM,session_specific,Z,sensor,C,1898,0.070001089392899105
AIRM,session_specific,Z,sensor,C,1899,0.0129700958465823
AIRM,session_specific,Z,sensor,C,1900,0.0313945886301122
AIRM,session_specific,Z,sensor,C,1901,-0.019169132501080401
AIRM,session_specific,Z,sensor,C,1902,0.079596724324723894
AIRM,session_specific,Z,sensor,C,1903,0.0077386730110509004
AIRM,session_specific,Z,sensor,C,1904,0.067340225747167901
AIRM,session_specific,Z,sensor,C,1905,-0.069556615267708899
AIRM,session_specific,Z,sensor,C,1906,-0.016583161400180398
AIRM,session_specific,Z,sensor,C,1907,-0.051003039824015002
AIRM,session_specific,Z,sensor,C,1908,-0.033732817000383497
AIRM,session_specific,Z,sensor,C,1909,-0.077578022477827496
AIRM,session_specific,Z,sensor,C,1910,0.013988317569946399
AIRM,session_specific,Z,sensor,C,1911,0.0115002692173908
AIRM,session_specific,Z,sensor,C,1912,0.018616057792979899
AIRM,session_specific,Z,sensor,C,1913,0.072498086572099898
AIRM,session_specific,Z,sensor,C,1914,-0.066757852414409402
AIRM,session_specific,Z,sensor,C,1915,-0.065858526295001801
AIRM,session_specific,Z,sensor,C,1916,0.056354532685488401
AIRM,session_specific,Z,sensor,C,1917,-0.1517270091173859
AIRM,session_specific,Z,sensor,C,1918,-0.032903958193668197
AIRM,session_specific,Z,sensor,C,1919,0.0051233889810840998
AIRM,session_specific,Z,sensor,C,1920,-0.065790537603598598
AIRM,session_specific,Z,sensor,C,1921,-0.022869088246427999
AIRM,session_specific,Z,sensor,C,1922,0.0096161726313299997
AIRM,session_specific,Z,sensor,C,1923,0.0093541836856429993
AIRM,session_specific,Z,sensor,C,1924,0.017503331699660198
AIRM,session_specific,Z,sensor,C,1925,0.056570696962066201
AIRM,session_specific,Z,sensor,C,1926,0.035212124388118098
AIRM,session_specific,Z,sensor,C,1927,-0.1047934299236894
AIRM,session_specific,Z,sensor,C,1928,0.0147359397841853
AIRM,session_specific,Z,sensor,C,1929,0.0010576977572734
AIRM,session_specific,Z,sensor,C,1930,-0.038509047712564498
AIRM,session_specific,Z,sensor,C,1931,0.081053862440235006
AIRM,session_specific,Z,sensor,C,1932,0.018290539681829199
AIRM,session_specific,Z,sensor,C,1933,-0.0111566999345694
AIRM,session_specific,Z,sensor,C,1934,-0.0046540084908342997
AIRM,session_specific,Z,sensor,C,1935,-0.068356408670180197
AIRM,session_specific,Z,sensor,C,1936,-0.0154678163353036
AIRM,session_specific,Z,sensor,C,1937,0.11168345931759981
AIRM,session_specific,Z,sensor,C,1938,-0.037366496022913198
AIRM,session_specific,Z,sensor,C,1939,-0.040568526157174899
AIRM,session_specific,Z,sensor,C,1940,0.16702243304155481
AIRM,session_specific,Z,sensor,C,1941,0.0114493714367044
AIRM,session_specific,Z,sensor,C,1942,-0.0434556275981028
AIRM,session_specific,Z,sensor,C,1943,-0.0238912396706942
AIRM,session_specific,Z,sensor,C,1944,0.027405764125864301
AIRM,session_specific,Z,sensor,C,1945,-0.0210882472151874
AIRM,session_specific,Z,sensor,C,1946,-0.0155105078552965
AIRM,session_specific,Z,sensor,C,1947,0.085214705795252102
AIRM,session_specific,Z,sensor,C,1948,0.067415341492180994
AIRM,session_specific,Z,sensor,C,1949,0.015530514279837201
AIRM,session_specific,Z,sensor,C,1950,-0.027339622455856201
AIRM,session_specific,Z,sensor,C,1951,0.0176984596954184
AIRM,session_specific,Z,sensor,C,1952,0.094261612788506394
AIRM,session_specific,Z,sensor,C,1953,-0.0095253024121109003
AIRM,session_specific,Z,sensor,C,1954,0.0613086449236106
AIRM,session_specific,Z,sensor,C,1955,0.080950137677604395
AIRM,session_specific,Z,sensor,C,1956,0.051179001649391397
AIRM,session_specific,Z,sensor,C,1957,0.028260035861724202
AIRM,session_specific,Z,sensor,C,1958,-0.029662803812721801
AIRM,session_specific,Z,sensor,C,1959,-0.035007659201529998
AIRM,session_specific,Z,sensor,C,1960,0.037841039313350498
AIRM,session_specific,Z,sensor,C,1961,-0.1662991861935347
AIRM,session_specific,Z,sensor,C,1962,-0.043871255784813303
AIRM,session_specific,Z,sensor,C,1963,-0.010524503200673999
AIRM,session_specific,Z,sensor,C,1964,-0.019516032528582
AIRM,session_specific,Z,sensor,C,1965,-0.014363758241366599
AIRM,session_specific,Z,sensor,C,1966,-0.0137817531630907
AIRM,session_specific,Z,sensor,C,1967,0.066338832330688102
AIRM,session_specific,Z,sensor,C,1968,-0.044281636173643099
AIRM,session_specific,Z,sensor,C,1969,-0.056742472085106598
AIRM,session_specific,Z,sensor,C,1970,-0.0122676355689567
AIRM,session_specific,Z,sensor,C,1971,0.030396102308557799
AIRM,session_specific,Z,sensor,C,1972,-0.022978482010270002
AIRM,session_specific,Z,sensor,C,1973,-0.051899383213270298
AIRM,session_specific,Z,sensor,C,1974,0.10676136105082951
AIRM,session_specific,Z,sensor,C,1975,0.031450270533323901
AIRM,session_specific,Z,sensor,C,1976,0.0020811933412179999
AIRM,session_specific,Z,sensor,C,1977,0.018697447892594199
AIRM,session_specific,Z,sensor,C,1978,-0.075442089142297997
AIRM,session_specific,Z,sensor,C,1979,-0.071752234003592805
AIRM,session_specific,Z,sensor,C,1980,-0.039515739487014097
AIRM,session_specific,Z,sensor,C,1981,0.075837907116480599
AIRM,session_specific,Z,sensor,C,1982,0.018256580549892799
AIRM,session_specific,Z,sensor,C,1983,0.070370943048551807
AIRM,session_specific,Z,sensor,C,1984,0.0081268248950992997
AIRM,session_specific,Z,sensor,C,1985,-0.059018378482389902
AIRM,session_specific,Z,sensor,C,1986,-0.1031911996597519
AIRM,session_specific,Z,sensor,C,1987,0.0165601681815149
AIRM,session_specific,Z,sensor,C,1988,0.0015806365669989999
AIRM,session_specific,Z,sensor,C,1989,0.024642372221126099
AIRM,session_specific,Z,sensor,C,1990,0.018803093981585198
AIRM,session_specific,Z,sensor,C,1991,0.033179261812238098
AIRM,session_specific,Z,sensor,C,1992,-0.0327767512660605
AIRM,session_specific,Z,sensor,C,1993,-0.0077437120981698002
AIRM,session_specific,Z,sensor,C,1994,-0.0127388509981826
AIRM,session_specific,Z,sensor,C,1995,-0.0138584005494379
AIRM,session_specific,Z,sensor,C,1996,0.099147511990781798
AIRM,session_specific,Z,sensor,C,1997,-0.046169239079499401
AIRM,session_specific,Z,sensor,C,1998,-0.0068539902893646996
