representation,subject,session,trial_id,class_label,window_index,symmetry_error,min_eig,max_eig,condition_number,is_spd,has_nan,has_inf,covariance_index,sample_index,run,run_trial_id,trial_uid
WHOLE,1,0train,181,left_hand,,0.0,1.1294606017234305e-13,5.160951229462807e-10,4569.394648726811,True,False,False,180,180,3,37,S01_0train_T181
WHOLE,1,0train,182,feet,,0.0,1.1844717253419817e-13,3.472236832736187e-10,2931.464515739014,True,False,False,181,181,3,38,S01_0train_T182
WHOLE,1,0train,183,left_hand,,0.0,8.846529543145016e-14,3.8237357851477014e-10,4322.300362531012,True,False,False,182,182,3,39,S01_0train_T183
WHOLE,1,0train,184,right_hand,,0.0,1.0578528854106207e-13,4.986157579075662e-10,4713.469753537813,True,False,False,183,183,3,40,S01_0train_T184
WHOLE,1,0train,185,feet,,0.0,1.2345221075307498e-13,3.8432983250474273e-10,3113.187120427244,True,False,False,184,184,3,41,S01_0train_T185
WHOLE,1,0train,186,feet,,0.0,1.3519531494513654e-13,5.955426451281717e-10,4405.053868692478,True,False,False,185,185,3,42,S01_0train_T186
WHOLE,1,0train,187,tongue,,0.0,1.3375266377012163e-13,4.792709863557791e-10,3583.2631130210148,True,False,False,186,186,3,43,S01_0train_T187
WHOLE,1,0train,188,left_hand,,0.0,8.89095529439477e-14,3.759828835872422e-10,4228.824362937439,True,False,False,187,187,3,44,S01_0train_T188
WHOLE,1,0train,189,right_hand,,0.0,1.254255167768962e-13,5.733987277158373e-10,4571.62738851445,True,False,False,188,188,3,45,S01_0train_T189
WHOLE,1,0train,190,tongue,,0.0,1.2254256718645082e-13,4.1159955122575363e-10,3358.8291862655133,True,False,False,189,189,3,46,S01_0train_T190
WHOLE,1,0train,191,right_hand,,0.0,8.205916186682794e-14,3.66548767812868e-10,4466.8841293764635,True,False,False,190,190,3,47,S01_0train_T191
WHOLE,1,0train,192,feet,,0.0,1.1656102706235778e-13,5.003356204886277e-10,4292.47779552387,True,False,False,191,191,3,48,S01_0train_T192
WHOLE,1,0train,193,feet,,0.0,1.091831431790818e-13,4.1951160246601113e-10,3842.2744596931934,True,False,False,192,192,4,1,S01_0train_T193
WHOLE,1,0train,194,left_hand,,0.0,9.208934683352478e-14,3.9096651951765253e-10,4245.513004065771,True,False,False,193,193,4,2,S01_0train_T194
WHOLE,1,0train,195,tongue,,0.0,1.3810867147601182e-13,3.7350521089978737e-10,2704.4298298435356,True,False,False,194,194,4,3,S01_0train_T195
WHOLE,1,0train,196,right_hand,,0.0,8.137398937219323e-14,3.442764965521613e-10,4230.792900880019,True,False,False,195,195,4,4,S01_0train_T196
WHOLE,1,0train,197,tongue,,0.0,1.4799742661767667e-13,6.292527296537877e-10,4251.7815615763575,True,False,False,196,196,4,5,S01_0train_T197
WHOLE,1,0train,198,left_hand,,0.0,9.101658333866277e-14,3.6086786239345837e-10,3964.8583714762003,True,False,False,197,197,4,6,S01_0train_T198
WHOLE,1,0train,199,left_hand,,0.0,7.862813518469814e-14,3.218627591046213e-10,4093.480766758146,True,False,False,198,198,4,7,S01_0train_T199
WHOLE,1,0train,200,feet,,0.0,1.0853889084870922e-13,4.660528812433048e-10,4293.879157959419,True,False,False,199,199,4,8,S01_0train_T200
WHOLE,1,0train,201,feet,,0.0,1.373445552905526e-13,4.979785035828115e-10,3625.760792113945,True,False,False,200,200,4,9,S01_0train_T201
WHOLE,1,0train,202,right_hand,,0.0,9.535153978122059e-14,4.0434615198778953e-10,4240.583349944236,True,False,False,201,201,4,10,S01_0train_T202
WHOLE,1,0train,203,tongue,,0.0,1.1685593626023044e-13,3.488671947019219e-10,2985.446917519173,True,False,False,202,202,4,11,S01_0train_T203
WHOLE,1,0train,204,right_hand,,0.0,8.342320480201443e-14,3.3503007912412727e-10,4016.029831498841,True,False,False,203,203,4,12,S01_0train_T204
WHOLE,1,0train,205,right_hand,,0.0,1.295567156212359e-13,4.894319388568325e-10,3777.742716847699,True,False,False,204,204,4,13,S01_0train_T205
WHOLE,1,0train,206,left_hand,,0.0,7.887211845721474e-14,2.9158545985325026e-10,3696.9396227315083,True,False,False,205,205,4,14,S01_0train_T206
WHOLE,1,0train,207,right_hand,,0.0,1.1917541265232311e-13,4.270953802992149e-10,3583.75415527365,True,False,False,206,206,4,15,S01_0train_T207
WHOLE,1,0train,208,tongue,,0.0,1.2421801594869746e-13,5.008355267662524e-10,4031.907311843553,True,False,False,207,207,4,16,S01_0train_T208
WHOLE,1,0train,209,tongue,,0.0,1.881068706713567e-13,1.0055338083253192e-09,5345.545352684629,True,False,False,208,208,4,17,S01_0train_T209
WHOLE,1,0train,210,right_hand,,0.0,1.0912788093146498e-13,4.292312898410827e-10,3933.2871322833676,True,False,False,209,209,4,18,S01_0train_T210
WHOLE,1,0train,211,right_hand,,0.0,1.1626159050428385e-13,4.00563921688092e-10,3445.3676399114165,True,False,False,210,210,4,19,S01_0train_T211
WHOLE,1,0train,212,right_hand,,0.0,9.764900214452001e-14,3.961427158690856e-10,4056.8024984300046,True,False,False,211,211,4,20,S01_0train_T212
WHOLE,1,0train,213,right_hand,,0.0,8.323055458422206e-14,3.73305303118542e-10,4485.195430733189,True,False,False,212,212,4,21,S01_0train_T213
WHOLE,1,0train,214,tongue,,0.0,1.1375465886880094e-13,2.902631034344927e-10,2551.659038152169,True,False,False,213,213,4,22,S01_0train_T214
WHOLE,1,0train,215,tongue,,0.0,1.3356506872877438e-13,5.642684542926216e-10,4224.670863895264,True,False,False,214,214,4,23,S01_0train_T215
WHOLE,1,0train,216,feet,,0.0,1.1400730785311452e-13,3.978069505216182e-10,3489.3109749959826,True,False,False,215,215,4,24,S01_0train_T216
WHOLE,1,0train,217,tongue,,0.0,1.529054958293349e-13,6.128701678843016e-10,4008.163111209261,True,False,False,216,216,4,25,S01_0train_T217
WHOLE,1,0train,218,left_hand,,0.0,8.149197982501409e-14,2.7893833916004205e-10,3422.8931455463485,True,False,False,217,217,4,26,S01_0train_T218
WHOLE,1,0train,219,right_hand,,0.0,9.455843376282178e-14,3.936563650943988e-10,4163.101580994836,True,False,False,218,218,4,27,S01_0train_T219
WHOLE,1,0train,220,feet,,0.0,9.843930270011107e-14,3.865903153134618e-10,3927.194775964475,True,False,False,219,219,4,28,S01_0train_T220
WHOLE,1,0train,221,right_hand,,0.0,1.0762347178147616e-13,4.910247117169781e-10,4562.4314435235665,True,False,False,220,220,4,29,S01_0train_T221
WHOLE,1,0train,222,left_hand,,0.0,9.418366302107979e-14,4.001077583981207e-10,4248.165186658437,True,False,False,221,221,4,30,S01_0train_T222
WHOLE,1,0train,223,tongue,,0.0,1.2785641070050056e-13,4.390589137602115e-10,3433.9999954221507,True,False,False,222,222,4,31,S01_0train_T223
WHOLE,1,0train,224,left_hand,,0.0,7.7709695816591e-14,2.853333177754465e-10,3671.7852872424696,True,False,False,223,223,4,32,S01_0train_T224
WHOLE,1,0train,225,tongue,,0.0,1.419433183392982e-13,5.154296955735829e-10,3631.236056786491,True,False,False,224,224,4,33,S01_0train_T225
WHOLE,1,0train,226,left_hand,,0.0,1.0157694942105388e-13,3.633976124395732e-10,3577.559815595837,True,False,False,225,225,4,34,S01_0train_T226
WHOLE,1,0train,227,left_hand,,0.0,9.699131046983714e-14,4.584717285610228e-10,4726.936117680364,True,False,False,226,226,4,35,S01_0train_T227
WHOLE,1,0train,228,left_hand,,0.0,9.594291421132911e-14,3.6792328479432667e-10,3834.814564668306,True,False,False,227,227,4,36,S01_0train_T228
WHOLE,1,0train,229,left_hand,,0.0,9.636949759614373e-14,3.229944477292482e-10,3351.6253149188665,True,False,False,228,228,4,37,S01_0train_T229
WHOLE,1,0train,230,feet,,0.0,1.0747023307381192e-13,4.420995698946728e-10,4113.693226951813,True,False,False,229,229,4,38,S01_0train_T230
WHOLE,1,0train,231,feet,,0.0,1.2506057679893944e-13,4.007548395612749e-10,3204.4857765654688,True,False,False,230,230,4,39,S01_0train_T231
WHOLE,1,0train,232,tongue,,0.0,1.2335556235974003e-13,3.6796700605657146e-10,2982.978627128906,True,False,False,231,231,4,40,S01_0train_T232
WHOLE,1,0train,233,right_hand,,0.0,9.854394563723837e-14,4.692577731490843e-10,4761.9137849069275,True,False,False,232,232,4,41,S01_0train_T233
WHOLE,1,0train,234,feet,,0.0,1.439390963251957e-13,5.840450957131284e-10,4057.584844034446,True,False,False,233,233,4,42,S01_0train_T234
WHOLE,1,0train,235,feet,,0.0,1.1016271805495796e-13,3.7351355629323413e-10,3390.5622781283932,True,False,False,234,234,4,43,S01_0train_T235
WHOLE,1,0train,236,feet,,0.0,8.334280178150844e-14,2.8381088733096145e-10,3405.3437281242395,True,False,False,235,235,4,44,S01_0train_T236
WHOLE,1,0train,237,tongue,,0.0,1.1841213311671033e-13,3.4577829732001825e-10,2920.12556668673,True,False,False,236,236,4,45,S01_0train_T237
WHOLE,1,0train,238,feet,,0.0,9.994914777731001e-14,3.14776196251184e-10,3149.3634838439616,True,False,False,237,237,4,46,S01_0train_T238
WHOLE,1,0train,239,left_hand,,0.0,8.273854930730988e-14,3.063474756894626e-10,3702.596652397398,True,False,False,238,238,4,47,S01_0train_T239
WHOLE,1,0train,240,feet,,0.0,1.3659884004531654e-13,5.312873061828311e-10,3889.398372684402,True,False,False,239,239,4,48,S01_0train_T240
WHOLE,1,0train,241,left_hand,,0.0,8.019895947804908e-14,3.7117304450020113e-10,4628.152870260035,True,False,False,240,240,5,1,S01_0train_T241
WHOLE,1,0train,242,tongue,,0.0,1.07066354290769e-13,3.919091916027667e-10,3660.4327680610695,True,False,False,241,241,5,2,S01_0train_T242
WHOLE,1,0train,243,right_hand,,0.0,8.142750843492891e-14,3.583616304634865e-10,4400.989755812849,True,False,False,242,242,5,3,S01_0train_T243
WHOLE,1,0train,244,tongue,,0.0,1.2728871434881452e-13,4.2755067564336986e-10,3358.9048159582717,True,False,False,243,243,5,4,S01_0train_T244
WHOLE,1,0train,245,tongue,,0.0,1.2835892437931006e-13,4.989597454721311e-10,3887.2228626477768,True,False,False,244,244,5,5,S01_0train_T245
WHOLE,1,0train,246,feet,,0.0,9.237145910370072e-14,3.497920590702509e-10,3786.7980268402735,True,False,False,245,245,5,6,S01_0train_T246
WHOLE,1,0train,247,tongue,,0.0,1.241689987805586e-13,4.975999033984583e-10,4007.4407322705133,True,False,False,246,246,5,7,S01_0train_T247
WHOLE,1,0train,248,tongue,,0.0,1.0830369774845752e-13,4.5660073486803463e-10,4215.929320608424,True,False,False,247,247,5,8,S01_0train_T248
WHOLE,1,0train,249,feet,,0.0,1.123131724273732e-13,4.3009222936993944e-10,3829.401485814646,True,False,False,248,248,5,9,S01_0train_T249
WHOLE,1,0train,250,right_hand,,0.0,9.641700695701772e-14,4.676105115300188e-10,4849.875828840834,True,False,False,249,249,5,10,S01_0train_T250
WHOLE,1,0train,251,tongue,,0.0,1.1788756568369294e-13,4.0301604511804734e-10,3418.6476137728528,True,False,False,250,250,5,11,S01_0train_T251
WHOLE,1,0train,252,feet,,0.0,1.2825368932585604e-13,6.136843439603207e-10,4784.925464413923,True,False,False,251,251,5,12,S01_0train_T252
WHOLE,1,0train,253,left_hand,,0.0,9.844510797203685e-14,4.456205494535274e-10,4526.58906707792,True,False,False,252,252,5,13,S01_0train_T253
WHOLE,1,0train,254,right_hand,,0.0,7.904274852578612e-14,3.1502823900352376e-10,3985.5425687879774,True,False,False,253,253,5,14,S01_0train_T254
WHOLE,1,0train,255,right_hand,,0.0,9.50287991639842e-14,4.112255291927694e-10,4327.377940272062,True,False,False,254,254,5,15,S01_0train_T255
WHOLE,1,0train,256,right_hand,,0.0,9.656980416463796e-14,3.9886675261120135e-10,4130.346499731837,True,False,False,255,255,5,16,S01_0train_T256
WHOLE,1,0train,257,feet,,0.0,1.1684167085342605e-13,4.3618930141051376e-10,3733.1655583537363,True,False,False,256,256,5,17,S01_0train_T257
WHOLE,1,0train,258,right_hand,,0.0,8.688133950025181e-14,3.788643456410268e-10,4360.710226387897,True,False,False,257,257,5,18,S01_0train_T258
WHOLE,1,0train,259,tongue,,0.0,1.316683623990856e-13,4.5943336813054995e-10,3489.3224139752842,True,False,False,258,258,5,19,S01_0train_T259
WHOLE,1,0train,260,feet,,0.0,1.0031239015852642e-13,3.3352210096376597e-10,3324.8345537046007,True,False,False,259,259,5,20,S01_0train_T260
WHOLE,1,0train,261,tongue,,0.0,1.3010480471360712e-13,5.68459592893497e-10,4369.24365817863,True,False,False,260,260,5,21,S01_0train_T261
WHOLE,1,0train,262,right_hand,,0.0,8.804208716380171e-14,4.040311858008368e-10,4589.068692216933,True,False,False,261,261,5,22,S01_0train_T262
WHOLE,1,0train,263,feet,,0.0,1.208736637478677e-13,4.4931161568149253e-10,3717.2002713404863,True,False,False,262,262,5,23,S01_0train_T263
WHOLE,1,0train,264,left_hand,,0.0,9.978644418378977e-14,4.444412328295926e-10,4453.923941923484,True,False,False,263,263,5,24,S01_0train_T264
WHOLE,1,0train,265,tongue,,0.0,1.3551875384486036e-13,4.793104950478324e-10,3536.857309037384,True,False,False,264,264,5,25,S01_0train_T265
WHOLE,1,0train,266,left_hand,,0.0,9.888632267878746e-14,3.7826145797658996e-10,3825.215133191847,True,False,False,265,265,5,26,S01_0train_T266
WHOLE,1,0train,267,feet,,0.0,1.3561192465400325e-13,4.3389419512084396e-10,3199.5283322456366,True,False,False,266,266,5,27,S01_0train_T267
WHOLE,1,0train,268,tongue,,0.0,1.2499109631182635e-13,4.1188152409627344e-10,3295.2869144272177,True,False,False,267,267,5,28,S01_0train_T268
WHOLE,1,0train,269,left_hand,,0.0,1.066501081739767e-13,4.4641890805856967e-10,4185.8270535491,True,False,False,268,268,5,29,S01_0train_T269
WHOLE,1,0train,270,feet,,0.0,1.116273879557089e-13,3.807870950800455e-10,3411.233587505719,True,False,False,269,269,5,30,S01_0train_T270
WHOLE,1,0train,271,left_hand,,0.0,7.349526282156752e-14,2.871822394064488e-10,3907.493195903966,True,False,False,270,270,5,31,S01_0train_T271
WHOLE,1,0train,272,right_hand,,0.0,9.326045990966423e-14,3.756939103377933e-10,4028.437246628477,True,False,False,271,271,5,32,S01_0train_T272
WHOLE,1,0train,273,right_hand,,0.0,8.47359687978163e-14,3.391424084469255e-10,4002.3429631887966,True,False,False,272,272,5,33,S01_0train_T273
WHOLE,1,0train,274,left_hand,,0.0,9.364716717534662e-14,3.581450520502375e-10,3824.408819325419,True,False,False,273,273,5,34,S01_0train_T274
WHOLE,1,0train,275,tongue,,0.0,1.4960955870313338e-13,5.748976585052404e-10,3842.653260183702,True,False,False,274,274,5,35,S01_0train_T275
WHOLE,1,0train,276,left_hand,,0.0,9.373080071780653e-14,2.6350997207955194e-10,2811.3487782196185,True,False,False,275,275,5,36,S01_0train_T276
WHOLE,1,0train,277,tongue,,0.0,1.3363584949222998e-13,6.099799612794499e-10,4564.493461875409,True,False,False,276,276,5,37,S01_0train_T277
WHOLE,1,0train,278,feet,,0.0,1.2108907823870251e-13,4.492635435148362e-10,3710.190465148347,True,False,False,277,277,5,38,S01_0train_T278
WHOLE,1,0train,279,feet,,0.0,9.054222017550911e-14,3.8394906107566665e-10,4240.552753526598,True,False,False,278,278,5,39,S01_0train_T279
WHOLE,1,0train,280,left_hand,,0.0,1.1105828682538822e-13,5.24343861416672e-10,4721.339365166631,True,False,False,279,279,5,40,S01_0train_T280
WHOLE,1,0train,281,feet,,0.0,1.4676735569940268e-13,6.137379345142477e-10,4181.706017591931,True,False,False,280,280,5,41,S01_0train_T281
WHOLE,1,0train,282,right_hand,,0.0,1.0460092676896761e-13,5.285009643809622e-10,5052.545715472138,True,False,False,281,281,5,42,S01_0train_T282
WHOLE,1,0train,283,right_hand,,0.0,1.0922297322141782e-13,3.8191424432025634e-10,3496.6475738216377,True,False,False,282,282,5,43,S01_0train_T283
WHOLE,1,0train,284,left_hand,,0.0,1.4093067067612723e-13,7.47448021203715e-10,5303.657590060188,True,False,False,283,283,5,44,S01_0train_T284
WHOLE,1,0train,285,feet,,0.0,9.907447138479351e-14,2.933747623745093e-10,2961.1539509009995,True,False,False,284,284,5,45,S01_0train_T285
WHOLE,1,0train,286,left_hand,,0.0,1.0833289757708397e-13,4.804560835004465e-10,4434.997071490489,True,False,False,285,285,5,46,S01_0train_T286
WHOLE,1,0train,287,right_hand,,0.0,8.471411877701674e-14,3.3828359040098476e-10,3993.23743532539,True,False,False,286,286,5,47,S01_0train_T287
WHOLE,1,0train,288,left_hand,,0.0,9.989107613293115e-14,4.282385881622751e-10,4287.055508265742,True,False,False,287,287,5,48,S01_0train_T288
WHOLE,2,0train,1,left_hand,,0.0,1.1291891199781498e-13,8.29850772740598e-10,7349.085800230309,True,False,False,288,288,0,1,S02_0train_T001
WHOLE,2,0train,2,right_hand,,0.0,1.0669657685131815e-13,7.290001047970264e-10,6832.460106127764,True,False,False,289,289,0,2,S02_0train_T002
WHOLE,2,0train,3,right_hand,,0.0,8.256612362353008e-14,4.757163964014227e-10,5761.641403567732,True,False,False,290,290,0,3,S02_0train_T003
WHOLE,2,0train,4,left_hand,,0.0,1.0070760589915179e-13,7.106271793567259e-10,7056.340710435965,True,False,False,291,291,0,4,S02_0train_T004
WHOLE,2,0train,5,right_hand,,0.0,1.0401586296889081e-13,6.376479566372747e-10,6130.2953072454275,True,False,False,292,292,0,5,S02_0train_T005
WHOLE,2,0train,6,left_hand,,0.0,1.005788723492322e-13,6.338776003266269e-10,6302.293767280101,True,False,False,293,293,0,6,S02_0train_T006
WHOLE,2,0train,7,right_hand,,0.0,1.0447943816936923e-13,6.738914631469612e-10,6449.9912610032525,True,False,False,294,294,0,7,S02_0train_T007
WHOLE,2,0train,8,feet,,0.0,8.57906238003768e-14,4.3763738670892726e-10,5101.226303322498,True,False,False,295,295,0,8,S02_0train_T008
WHOLE,2,0train,9,right_hand,,0.0,9.839431145896046e-14,5.119783572005737e-10,5203.3328920048,True,False,False,296,296,0,9,S02_0train_T009
WHOLE,2,0train,10,tongue,,0.0,8.430118026178136e-14,4.559822922962115e-10,5408.966883740473,True,False,False,297,297,0,10,S02_0train_T010
WHOLE,2,0train,11,left_hand,,0.0,9.590206778870452e-14,6.101073893714128e-10,6361.77512580466,True,False,False,298,298,0,11,S02_0train_T011
WHOLE,2,0train,12,feet,,0.0,7.55729172931523e-14,4.384991530079038e-10,5802.331955863724,True,False,False,299,299,0,12,S02_0train_T012
WHOLE,2,0train,13,right_hand,,0.0,9.862294339969565e-14,6.043267294920442e-10,6127.648482796238,True,False,False,300,300,0,13,S02_0train_T013
WHOLE,2,0train,14,left_hand,,0.0,8.918186003118386e-14,5.836168648559829e-10,6544.1207959994545,True,False,False,301,301,0,14,S02_0train_T014
WHOLE,2,0train,15,tongue,,0.0,1.1696168277809012e-13,7.885825206631363e-10,6742.229608300897,True,False,False,302,302,0,15,S02_0train_T015
WHOLE,2,0train,16,tongue,,0.0,9.288390450036086e-14,5.281866993577011e-10,5686.525584803006,True,False,False,303,303,0,16,S02_0train_T016
WHOLE,2,0train,17,tongue,,0.0,9.24261513869295e-14,5.542834451318179e-10,5997.041279057327,True,False,False,304,304,0,17,S02_0train_T017
WHOLE,2,0train,18,tongue,,0.0,9.224206401867962e-14,5.464553940565976e-10,5924.145343776531,True,False,False,305,305,0,18,S02_0train_T018
WHOLE,2,0train,19,tongue,,0.0,1.1246806387487879e-13,7.667185405065353e-10,6817.211162801851,True,False,False,306,306,0,19,S02_0train_T019
WHOLE,2,0train,20,left_hand,,0.0,7.22458675452725e-14,4.088407641218992e-10,5659.019373886004,True,False,False,307,307,0,20,S02_0train_T020
WHOLE,2,0train,21,feet,,0.0,9.39395542970122e-14,5.673008503484328e-10,6038.9987433278275,True,False,False,308,308,0,21,S02_0train_T021
WHOLE,2,0train,22,right_hand,,0.0,8.963676259939634e-14,5.713321503944285e-10,6373.859718113872,True,False,False,309,309,0,22,S02_0train_T022
WHOLE,2,0train,23,left_hand,,0.0,8.974397161938967e-14,5.652998315935925e-10,6299.02846278152,True,False,False,310,310,0,23,S02_0train_T023
WHOLE,2,0train,24,left_hand,,0.0,1.0135799129800478e-13,6.127675085034544e-10,6045.576679808538,True,False,False,311,311,0,24,S02_0train_T024
WHOLE,2,0train,25,feet,,0.0,7.560970276182784e-14,3.787500650843579e-10,5009.278587927116,True,False,False,312,312,0,25,S02_0train_T025
WHOLE,2,0train,26,tongue,,0.0,9.660105169392766e-14,6.021212469346609e-10,6233.071342146788,True,False,False,313,313,0,26,S02_0train_T026
WHOLE,2,0train,27,left_hand,,0.0,9.011695820919993e-14,5.326202071481375e-10,5910.321627941532,True,False,False,314,314,0,27,S02_0train_T027
WHOLE,2,0train,28,feet,,0.0,9.83502075258738e-14,5.79795634592241e-10,5895.21516199861,True,False,False,315,315,0,28,S02_0train_T028
WHOLE,2,0train,29,feet,,0.0,8.913515012735045e-14,4.803517791019118e-10,5389.027543181525,True,False,False,316,316,0,29,S02_0train_T029
WHOLE,2,0train,30,feet,,0.0,9.377078101413591e-14,5.049235631365466e-10,5384.657754534746,True,False,False,317,317,0,30,S02_0train_T030
WHOLE,2,0train,31,left_hand,,0.0,1.0827382214066986e-13,7.21853517944818e-10,6666.9256120559085,True,False,False,318,318,0,31,S02_0train_T031
WHOLE,2,0train,32,right_hand,,0.0,9.111561509345819e-14,5.402242391105704e-10,5928.99733548917,True,False,False,319,319,0,32,S02_0train_T032
WHOLE,2,0train,33,left_hand,,0.0,1.0190541631749125e-13,6.176150337567007e-10,6060.669354732738,True,False,False,320,320,0,33,S02_0train_T033
