tsne1,tsne2,covariance_index,sample_index,subject,session,run,trial_id,run_trial_id,trial_uid,class_label
-16.555,-10.243793,351,351,2,0train,1,64,16,S02_0train_T064,right_hand
-43.291782,-2.627245,352,352,2,0train,1,65,17,S02_0train_T065,left_hand
-42.76143,-2.348334,353,353,2,0train,1,66,18,S02_0train_T066,left_hand
2.1090314,-37.427067,354,354,2,0train,1,67,19,S02_0train_T067,feet
3.4191723,-5.779482,355,355,2,0train,1,68,20,S02_0train_T068,left_hand
-43.460377,-10.102446,356,356,2,0train,1,69,21,S02_0train_T069,right_hand
-5.9227815,-7.303209,357,357,2,0train,1,70,22,S02_0train_T070,tongue
-19.353373,-4.5677657,358,358,2,0train,1,71,23,S02_0train_T071,tongue
3.8007503,-34.793713,359,359,2,0train,1,72,24,S02_0train_T072,feet
36.70094,6.9533677,360,360,2,0train,1,73,25,S02_0train_T073,left_hand
-43.18908,-4.821484,361,361,2,0train,1,74,26,S02_0train_T074,tongue
-38.47274,-6.271346,362,362,2,0train,1,75,27,S02_0train_T075,tongue
-8.014356,-23.725203,363,363,2,0train,1,76,28,S02_0train_T076,right_hand
1.8504348,-36.20206,364,364,2,0train,1,77,29,S02_0train_T077,tongue
-37.78829,-4.8646955,365,365,2,0train,1,78,30,S02_0train_T078,tongue
-7.016593,-9.210696,366,366,2,0train,1,79,31,S02_0train_T079,right_hand
-35.629513,0.5824026,367,367,2,0train,1,80,32,S02_0train_T080,left_hand
31.846426,6.266188,368,368,2,0train,1,81,33,S02_0train_T081,right_hand
1.2651374,-36.74887,369,369,2,0train,1,82,34,S02_0train_T082,feet
-2.7733693,-7.016787,370,370,2,0train,1,83,35,S02_0train_T083,feet
25.630484,-25.80968,371,371,2,0train,1,84,36,S02_0train_T084,feet
-37.685066,-6.4588513,372,372,2,0train,1,85,37,S02_0train_T085,tongue
-41.940395,-10.392369,373,373,2,0train,1,86,38,S02_0train_T086,feet
-8.4798565,-19.517138,374,374,2,0train,1,87,39,S02_0train_T087,left_hand
-22.696947,-7.7819376,375,375,2,0train,1,88,40,S02_0train_T088,tongue
-41.314796,-6.253065,376,376,2,0train,1,89,41,S02_0train_T089,right_hand
7.147001,-33.66296,377,377,2,0train,1,90,42,S02_0train_T090,feet
-41.437317,-8.876557,378,378,2,0train,1,91,43,S02_0train_T091,right_hand
34.207973,-2.233665,379,379,2,0train,1,92,44,S02_0train_T092,feet
-16.145506,4.4609714,380,380,2,0train,1,93,45,S02_0train_T093,tongue
-8.828458,-8.878222,381,381,2,0train,1,94,46,S02_0train_T094,right_hand
3.8180187,-35.949974,382,382,2,0train,1,95,47,S02_0train_T095,feet
-43.296276,-7.004685,383,383,2,0train,1,96,48,S02_0train_T096,left_hand
-39.860924,-3.558868,384,384,2,0train,2,97,1,S02_0train_T097,left_hand
-41.14817,-5.07912,385,385,2,0train,2,98,2,S02_0train_T098,left_hand
-37.969227,2.650541,386,386,2,0train,2,99,3,S02_0train_T099,tongue
-16.741562,2.2652156,387,387,2,0train,2,100,4,S02_0train_T100,right_hand
-22.686844,-8.991091,388,388,2,0train,2,101,5,S02_0train_T101,left_hand
2.1283376,-37.447815,389,389,2,0train,2,102,6,S02_0train_T102,feet
-40.15442,-6.1511145,390,390,2,0train,2,103,7,S02_0train_T103,left_hand
25.179796,-25.484125,391,391,2,0train,2,104,8,S02_0train_T104,feet
-40.538795,-7.551849,392,392,2,0train,2,105,9,S02_0train_T105,right_hand
4.6717424,-12.822425,393,393,2,0train,2,106,10,S02_0train_T106,tongue
-18.246548,-4.935852,394,394,2,0train,2,107,11,S02_0train_T107,left_hand
11.637761,-17.50871,395,395,2,0train,2,108,12,S02_0train_T108,feet
4.6481133,-32.9026,396,396,2,0train,2,109,13,S02_0train_T109,feet
-23.970211,-9.009788,397,397,2,0train,2,110,14,S02_0train_T110,left_hand
1.496304,-38.750397,398,398,2,0train,2,111,15,S02_0train_T111,feet
-23.039186,-8.617329,399,399,2,0train,2,112,16,S02_0train_T112,right_hand
25.584198,-2.8613632,400,400,2,0train,2,113,17,S02_0train_T113,tongue
-37.979774,-6.0326915,401,401,2,0train,2,114,18,S02_0train_T114,tongue
-35.606106,-5.0816855,402,402,2,0train,2,115,19,S02_0train_T115,tongue
29.495617,-3.579533,403,403,2,0train,2,116,20,S02_0train_T116,feet
-41.780346,-2.6663187,404,404,2,0train,2,117,21,S02_0train_T117,left_hand
6.953297,-32.71258,405,405,2,0train,2,118,22,S02_0train_T118,tongue
-44.182903,-6.032805,406,406,2,0train,2,119,23,S02_0train_T119,right_hand
-17.466589,-6.7122307,407,407,2,0train,2,120,24,S02_0train_T120,tongue
-12.505224,-14.394315,408,408,2,0train,2,121,25,S02_0train_T121,right_hand
-8.9861,-13.28147,409,409,2,0train,2,122,26,S02_0train_T122,left_hand
3.946927,-35.800938,410,410,2,0train,2,123,27,S02_0train_T123,feet
5.939964,-3.931788,411,411,2,0train,2,124,28,S02_0train_T124,right_hand
-7.1306953,-9.164374,412,412,2,0train,2,125,29,S02_0train_T125,left_hand
2.739167,-33.63007,413,413,2,0train,2,126,30,S02_0train_T126,feet
2.9704852,-33.38453,414,414,2,0train,2,127,31,S02_0train_T127,feet
2.846586,10.170912,415,415,2,0train,2,128,32,S02_0train_T128,left_hand
26.155947,-7.0852275,416,416,2,0train,2,129,33,S02_0train_T129,feet
18.01571,-2.7348762,417,417,2,0train,2,130,34,S02_0train_T130,tongue
24.245562,-8.085356,418,418,2,0train,2,131,35,S02_0train_T131,tongue
-8.217668,-8.082341,419,419,2,0train,2,132,36,S02_0train_T132,right_hand
1.9784745,9.734223,420,420,2,0train,2,133,37,S02_0train_T133,left_hand
-9.333118,-5.8121705,421,421,2,0train,2,134,38,S02_0train_T134,right_hand
-22.76822,-8.200468,422,422,2,0train,2,135,39,S02_0train_T135,tongue
14.849313,-1.1066577,423,423,2,0train,2,136,40,S02_0train_T136,right_hand
25.106909,-3.2739527,424,424,2,0train,2,137,41,S02_0train_T137,tongue
8.300707,-34.303825,425,425,2,0train,2,138,42,S02_0train_T138,feet
29.025286,14.230359,426,426,2,0train,2,139,43,S02_0train_T139,right_hand
26.271101,-20.98735,427,427,2,0train,2,140,44,S02_0train_T140,right_hand
36.679577,11.395441,428,428,2,0train,2,141,45,S02_0train_T141,right_hand
1.40917,-36.631264,429,429,2,0train,2,142,46,S02_0train_T142,feet
-41.225853,-8.044474,430,430,2,0train,2,143,47,S02_0train_T143,tongue
-4.8625917,11.128483,431,431,2,0train,2,144,48,S02_0train_T144,left_hand
-39.20694,-4.469618,432,432,2,0train,3,145,1,S02_0train_T145,right_hand
-41.82984,-6.687977,433,433,2,0train,3,146,2,S02_0train_T146,tongue
-37.101006,-7.154141,434,434,2,0train,3,147,3,S02_0train_T147,left_hand
-40.405655,-10.055479,435,435,2,0train,3,148,4,S02_0train_T148,feet
-39.012733,-7.3257895,436,436,2,0train,3,149,5,S02_0train_T149,feet
34.84415,-2.6265922,437,437,2,0train,3,150,6,S02_0train_T150,tongue
-15.48199,-3.362486,438,438,2,0train,3,151,7,S02_0train_T151,left_hand
-23.311821,-3.1539423,439,439,2,0train,3,152,8,S02_0train_T152,left_hand
43.09283,-7.614695,440,440,2,0train,3,153,9,S02_0train_T153,feet
-44.63678,3.5877879,441,441,2,0train,3,154,10,S02_0train_T154,right_hand
-24.362532,14.241328,442,442,2,0train,3,155,11,S02_0train_T155,tongue
-10.078915,-10.61642,443,443,2,0train,3,156,12,S02_0train_T156,tongue
-12.270427,-9.494816,444,444,2,0train,3,157,13,S02_0train_T157,tongue
5.5624576,30.057274,445,445,2,0train,3,158,14,S02_0train_T158,right_hand
4.990819,29.952261,446,446,2,0train,3,159,15,S02_0train_T159,left_hand
5.273929,31.822182,447,447,2,0train,3,160,16,S02_0train_T160,feet
15.512522,30.067484,448,448,2,0train,3,161,17,S02_0train_T161,right_hand
14.292102,30.455515,449,449,2,0train,3,162,18,S02_0train_T162,tongue
11.589918,30.189468,450,450,2,0train,3,163,19,S02_0train_T163,left_hand
13.938174,30.402845,451,451,2,0train,3,164,20,S02_0train_T164,tongue
10.644684,32.579796,452,452,2,0train,3,165,21,S02_0train_T165,feet
11.107995,33.509983,453,453,2,0train,3,166,22,S02_0train_T166,right_hand
8.406907,33.049065,454,454,2,0train,3,167,23,S02_0train_T167,tongue
14.227451,29.740295,455,455,2,0train,3,168,24,S02_0train_T168,tongue
5.963818,33.228306,456,456,2,0train,3,169,25,S02_0train_T169,left_hand
6.3740234,34.503822,457,457,2,0train,3,170,26,S02_0train_T170,right_hand
5.571765,32.456135,458,458,2,0train,3,171,27,S02_0train_T171,right_hand
10.834561,33.730713,459,459,2,0train,3,172,28,S02_0train_T172,feet
7.5850363,32.699707,460,460,2,0train,3,173,29,S02_0train_T173,tongue
8.923257,32.674416,461,461,2,0train,3,174,30,S02_0train_T174,right_hand
11.851853,34.678555,462,462,2,0train,3,175,31,S02_0train_T175,left_hand
8.194168,32.729748,463,463,2,0train,3,176,32,S02_0train_T176,left_hand
13.197482,31.916668,464,464,2,0train,3,177,33,S02_0train_T177,tongue
43.035275,5.629173,465,465,2,0train,3,178,34,S02_0train_T178,right_hand
13.06448,32.56306,466,466,2,0train,3,179,35,S02_0train_T179,left_hand
10.622875,34.212746,467,467,2,0train,3,180,36,S02_0train_T180,feet
6.795973,34.171665,468,468,2,0train,3,181,37,S02_0train_T181,right_hand
7.502807,34.18933,469,469,2,0train,3,182,38,S02_0train_T182,right_hand
10.834674,34.101032,470,470,2,0train,3,183,39,S02_0train_T183,feet
12.72469,35.418518,471,471,2,0train,3,184,40,S02_0train_T184,left_hand
12.715038,31.868172,472,472,2,0train,3,185,41,S02_0train_T185,tongue
10.157418,34.606937,473,473,2,0train,3,186,42,S02_0train_T186,feet
11.791536,35.130547,474,474,2,0train,3,187,43,S02_0train_T187,feet
11.291446,34.67103,475,475,2,0train,3,188,44,S02_0train_T188,feet
11.6194,33.97787,476,476,2,0train,3,189,45,S02_0train_T189,feet
12.737728,32.433258,477,477,2,0train,3,190,46,S02_0train_T190,left_hand
9.500927,33.868526,478,478,2,0train,3,191,47,S02_0train_T191,right_hand
12.661781,33.195107,479,479,2,0train,3,192,48,S02_0train_T192,left_hand
12.947781,-26.644411,480,480,2,0train,4,193,1,S02_0train_T193,right_hand
-39.841274,-3.9052694,481,481,2,0train,4,194,2,S02_0train_T194,left_hand
-6.536785,5.91288,482,482,2,0train,4,195,3,S02_0train_T195,left_hand
-0.21396235,-36.021603,483,483,2,0train,4,196,4,S02_0train_T196,feet
-5.4121776,-3.8035624,484,484,2,0train,4,197,5,S02_0train_T197,feet
-22.75569,-9.531574,485,485,2,0train,4,198,6,S02_0train_T198,right_hand
12.495624,-16.270496,486,486,2,0train,4,199,7,S02_0train_T199,feet
9.08399,-30.571781,487,487,2,0train,4,200,8,S02_0train_T200,tongue
-16.653929,-11.904426,488,488,2,0train,4,201,9,S02_0train_T201,left_hand
9.959833,-19.505114,489,489,2,0train,4,202,10,S02_0train_T202,tongue
13.117274,-31.167782,490,490,2,0train,4,203,11,S02_0train_T203,left_hand
13.707187,-31.213453,491,491,2,0train,4,204,12,S02_0train_T204,left_hand
-22.913744,-9.711606,492,492,2,0train,4,205,13,S02_0train_T205,right_hand
-35.581676,-4.8967824,493,493,2,0train,4,206,14,S02_0train_T206,tongue
2.8792531,-33.019512,494,494,2,0train,4,207,15,S02_0train_T207,feet
-16.968157,-10.453801,495,495,2,0train,4,208,16,S02_0train_T208,right_hand
-28.397182,-21.349115,496,496,2,0train,4,209,17,S02_0train_T209,tongue
12.038745,-16.837317,497,497,2,0train,4,210,18,S02_0train_T210,feet
-8.500523,-5.527352,498,498,2,0train,4,211,19,S02_0train_T211,tongue
14.767653,-5.7893257,499,499,2,0train,4,212,20,S02_0train_T212,feet
46.57373,4.9537387,500,500,2,0train,4,213,21,S02_0train_T213,tongue
-40.227345,-5.5940585,501,501,2,0train,4,214,22,S02_0train_T214,right_hand
16.005638,-5.622039,502,502,2,0train,4,215,23,S02_0train_T215,right_hand
48.585205,2.1338146,503,503,2,0train,4,216,24,S02_0train_T216,tongue
-3.5563753,16.106796,504,504,2,0train,4,217,25,S02_0train_T217,left_hand
21.924501,-1.8602134,505,505,2,0train,4,218,26,S02_0train_T218,right_hand
34.133568,9.238877,506,506,2,0train,4,219,27,S02_0train_T219,right_hand
-15.183343,-10.641693,507,507,2,0train,4,220,28,S02_0train_T220,right_hand
27.229418,-10.45802,508,508,2,0train,4,221,29,S02_0train_T221,feet
34.800587,8.939905,509,509,2,0train,4,222,30,S02_0train_T222,tongue
21.985796,6.3833237,510,510,2,0train,4,223,31,S02_0train_T223,left_hand
29.021559,-15.0804405,511,511,2,0train,4,224,32,S02_0train_T224,tongue
28.084051,-15.879121,512,512,2,0train,4,225,33,S02_0train_T225,left_hand
28.682756,-16.910042,513,513,2,0train,4,226,34,S02_0train_T226,feet
3.4494195,10.781143,514,514,2,0train,4,227,35,S02_0train_T227,left_hand
-16.636475,18.196768,515,515,2,0train,4,228,36,S02_0train_T228,tongue
28.210226,-17.190172,516,516,2,0train,4,229,37,S02_0train_T229,left_hand
17.375196,8.757567,517,517,2,0train,4,230,38,S02_0train_T230,feet
20.764378,12.531164,518,518,2,0train,4,231,39,S02_0train_T231,left_hand
-16.875038,18.34784,519,519,2,0train,4,232,40,S02_0train_T232,right_hand
40.468826,12.962825,520,520,2,0train,4,233,41,S02_0train_T233,feet
0.0854707,18.175419,521,521,2,0train,4,234,42,S02_0train_T234,feet
0.5714181,18.50463,522,522,2,0train,4,235,43,S02_0train_T235,tongue
0.8238032,17.876665,523,523,2,0train,4,236,44,S02_0train_T236,left_hand
0.41799253,17.896496,524,524,2,0train,4,237,45,S02_0train_T237,right_hand
20.393011,12.56347,525,525,2,0train,4,238,46,S02_0train_T238,tongue
36.370148,4.11131,526,526,2,0train,4,239,47,S02_0train_T239,right_hand
40.84779,13.210873,527,527,2,0train,4,240,48,S02_0train_T240,feet
1.6681182,-33.90057,528,528,2,0train,5,241,1,S02_0train_T241,feet
14.689226,-8.525728,529,529,2,0train,5,242,2,S02_0train_T242,left_hand
-39.249176,1.476972,530,530,2,0train,5,243,3,S02_0train_T243,tongue
-9.288025,-5.786205,531,531,2,0train,5,244,4,S02_0train_T244,right_hand
-19.948162,23.791958,532,532,2,0train,5,245,5,S02_0train_T245,tongue
-10.389612,1.5723833,533,533,2,0train,5,246,6,S02_0train_T246,left_hand
14.783069,28.84831,534,534,2,0train,5,247,7,S02_0train_T247,left_hand
44.559242,6.7620583,535,535,2,0train,5,248,8,S02_0train_T248,feet
16.233843,23.063437,536,536,2,0train,5,249,9,S02_0train_T249,feet
3.6474802,29.106672,537,537,2,0train,5,250,10,S02_0train_T250,right_hand
10.117946,26.089344,538,538,2,0train,5,251,11,S02_0train_T251,tongue
12.260268,29.268854,539,539,2,0train,5,252,12,S02_0train_T252,right_hand
7.0852146,24.379099,540,540,2,0train,5,253,13,S02_0train_T253,right_hand
11.532502,28.690048,541,541,2,0train,5,254,14,S02_0train_T254,left_hand
5.8528237,23.698069,542,542,2,0train,5,255,15,S02_0train_T255,right_hand
17.10488,28.08319,543,543,2,0train,5,256,16,S02_0train_T256,tongue
13.969608,26.817495,544,544,2,0train,5,257,17,S02_0train_T257,tongue
15.071751,28.084982,545,545,2,0train,5,258,18,S02_0train_T258,right_hand
6.8287315,24.418242,546,546,2,0train,5,259,19,S02_0train_T259,right_hand
6.48463,24.387,547,547,2,0train,5,260,20,S02_0train_T260,right_hand
18.329485,29.70875,548,548,2,0train,5,261,21,S02_0train_T261,right_hand
14.390565,27.58209,549,549,2,0train,5,262,22,S02_0train_T262,tongue
12.112938,30.187494,550,550,2,0train,5,263,23,S02_0train_T263,tongue
6.245573,30.171926,551,551,2,0train,5,264,24,S02_0train_T264,feet
-19.234818,30.735065,552,552,2,0train,5,265,25,S02_0train_T265,tongue
12.009808,29.707111,553,553,2,0train,5,266,26,S02_0train_T266,left_hand
2.2635157,27.904156,554,554,2,0train,5,267,27,S02_0train_T267,right_hand
10.896936,25.817091,555,555,2,0train,5,268,28,S02_0train_T268,feet
15.143532,26.693888,556,556,2,0train,5,269,29,S02_0train_T269,right_hand
2.190209,28.232878,557,557,2,0train,5,270,30,S02_0train_T270,left_hand
8.904451,27.53308,558,558,2,0train,5,271,31,S02_0train_T271,tongue
-19.191095,31.475666,559,559,2,0train,5,272,32,S02_0train_T272,left_hand
-19.645046,25.218086,560,560,2,0train,5,273,33,S02_0train_T273,tongue
10.796966,28.515175,561,561,2,0train,5,274,34,S02_0train_T274,left_hand
9.300197,30.458435,562,562,2,0train,5,275,35,S02_0train_T275,left_hand
10.06195,28.12698,563,563,2,0train,5,276,36,S02_0train_T276,left_hand
10.104068,27.913462,564,564,2,0train,5,277,37,S02_0train_T277,left_hand
10.863358,27.196604,565,565,2,0train,5,278,38,S02_0train_T278,feet
11.693314,27.273,566,566,2,0train,5,279,39,S02_0train_T279,feet
-40.968155,-2.6061778,567,567,2,0train,5,280,40,S02_0train_T280,tongue
-37.279266,-2.0690923,568,568,2,0train,5,281,41,S02_0train_T281,right_hand
5.3078356,-35.951256,569,569,2,0train,5,282,42,S02_0train_T282,feet
13.668957,-5.263239,570,570,2,0train,5,283,43,S02_0train_T283,feet
5.538103,-32.703526,571,571,2,0train,5,284,44,S02_0train_T284,feet
-17.218153,17.19115,572,572,2,0train,5,285,45,S02_0train_T285,tongue
28.145279,-17.357382,573,573,2,0train,5,286,46,S02_0train_T286,feet
-0.49998617,5.645968,574,574,2,0train,5,287,47,S02_0train_T287,left_hand
-0.25088966,5.9013796,575,575,2,0train,5,288,48,S02_0train_T288,feet
-52.200813,12.889671,576,576,3,0train,0,1,1,S03_0train_T001,left_hand
-52.47169,12.40603,577,577,3,0train,0,2,2,S03_0train_T002,right_hand
-52.70551,12.361736,578,578,3,0train,0,3,3,S03_0train_T003,right_hand
-52.467457,8.940698,579,579,3,0train,0,4,4,S03_0train_T004,left_hand
-52.707493,11.694059,580,580,3,0train,0,5,5,S03_0train_T005,right_hand
-52.503685,8.959908,581,581,3,0train,0,6,6,S03_0train_T006,left_hand
-52.681812,10.367944,582,582,3,0train,0,7,7,S03_0train_T007,right_hand
-33.31482,1.7952536,583,583,3,0train,0,8,8,S03_0train_T008,feet
-52.617226,11.501128,584,584,3,0train,0,9,9,S03_0train_T009,right_hand
28.691874,-21.778934,585,585,3,0train,0,10,10,S03_0train_T010,tongue
-52.333168,9.898703,586,586,3,0train,0,11,11,S03_0train_T011,left_hand
-53.398247,11.230736,587,587,3,0train,0,12,12,S03_0train_T012,feet
-47.819424,10.947231,588,588,3,0train,0,13,13,S03_0train_T013,right_hand
-52.106182,8.431321,589,589,3,0train,0,14,14,S03_0train_T014,left_hand
28.702745,-21.70792,590,590,3,0train,0,15,15,S03_0train_T015,tongue
26.054773,-15.634134,591,591,3,0train,0,16,16,S03_0train_T016,tongue
27.80969,-19.708569,592,592,3,0train,0,17,17,S03_0train_T017,tongue
27.54572,-20.349867,593,593,3,0train,0,18,18,S03_0train_T018,tongue
26.288456,-21.107903,594,594,3,0train,0,19,19,S03_0train_T019,tongue
-51.474438,11.47764,595,595,3,0train,0,20,20,S03_0train_T020,left_hand
-35.57763,-11.573338,596,596,3,0train,0,21,21,S03_0train_T021,feet
-47.817074,10.984159,597,597,3,0train,0,22,22,S03_0train_T022,right_hand
-8.676047,27.800007,598,598,3,0train,0,23,23,S03_0train_T023,left_hand
-27.340609,9.823862,599,599,3,0train,0,24,24,S03_0train_T024,left_hand
-32.963493,1.9237539,600,600,3,0train,0,25,25,S03_0train_T025,feet
28.908834,-21.450144,601,601,3,0train,0,26,26,S03_0train_T026,tongue
-33.969627,8.090619,602,602,3,0train,0,27,27,S03_0train_T027,left_hand
-2.96344,14.523422,603,603,3,0train,0,28,28,S03_0train_T028,feet
37.244064,12.858191,604,604,3,0train,0,29,29,S03_0train_T029,feet
-32.352016,-15.275143,605,605,3,0train,0,30,30,S03_0train_T030,feet
-33.36604,3.3173172,606,606,3,0train,0,31,31,S03_0train_T031,left_hand
3.8429954,6.089862,607,607,3,0train,0,32,32,S03_0train_T032,right_hand
-27.3382,9.853239,608,608,3,0train,0,33,33,S03_0train_T033,left_hand
-39.230858,19.074102,609,609,3,0train,0,34,34,S03_0train_T034,right_hand
-16.837532,12.94843,610,610,3,0train,0,35,35,S03_0train_T035,right_hand
-8.590291,27.665342,611,611,3,0train,0,36,36,S03_0train_T036,left_hand
4.7971888,6.192974,612,612,3,0train,0,37,37,S03_0train_T037,right_hand
11.05087,-24.605778,613,613,3,0train,0,38,38,S03_0train_T038,feet
-9.645871,20.666904,614,614,3,0train,0,39,39,S03_0train_T039,right_hand
44.125507,12.339302,615,615,3,0train,0,40,40,S03_0train_T040,feet
44.1236,9.876456,616,616,3,0train,0,41,41,S03_0train_T041,feet
46.69931,9.03125,617,617,3,0train,0,42,42,S03_0train_T042,tongue
33.818344,5.8352823,618,618,3,0train,0,43,43,S03_0train_T043,feet
6.720485,18.574345,619,619,3,0train,0,44,44,S03_0train_T044,feet
42.91182,10.635867,620,620,3,0train,0,45,45,S03_0train_T045,tongue
41.95444,10.910116,621,621,3,0train,0,46,46,S03_0train_T046,tongue
43.3868,10.791599,622,622,3,0train,0,47,47,S03_0train_T047,tongue
43.248787,11.312072,623,623,3,0train,0,48,48,S03_0train_T048,tongue
-25.77186,-24.86274,624,624,3,0train,1,49,1,S03_0train_T049,tongue
-45.999954,-4.4839163,625,625,3,0train,1,50,2,S03_0train_T050,feet
-49.56706,-2.006015,626,626,3,0train,1,51,3,S03_0train_T051,right_hand
-50.885338,-0.71725166,627,627,3,0train,1,52,4,S03_0train_T052,left_hand
-50.76655,-0.76644987,628,628,3,0train,1,53,5,S03_0train_T053,left_hand
-49.468216,-1.9454852,629,629,3,0train,1,54,6,S03_0train_T054,right_hand
50.58449,-6.4353085,630,630,3,0train,1,55,7,S03_0train_T055,feet
52.166473,-7.66702,631,631,3,0train,1,56,8,S03_0train_T056,tongue
-16.410181,-0.33446622,632,632,3,0train,1,57,9,S03_0train_T057,right_hand
-36.971497,-18.3092,633,633,3,0train,1,58,10,S03_0train_T058,feet
-50.76342,-0.73797995,634,634,3,0train,1,59,11,S03_0train_T059,left_hand
-47.29821,-4.625118,635,635,3,0train,1,60,12,S03_0train_T060,left_hand
-22.14412,-27.183348,636,636,3,0train,1,61,13,S03_0train_T061,left_hand
52.19274,-7.749059,637,637,3,0train,1,62,14,S03_0train_T062,tongue
-49.098923,-1.469203,638,638,3,0train,1,63,15,S03_0train_T063,right_hand
-48.456333,-0.68548244,639,639,3,0train,1,64,16,S03_0train_T064,right_hand
-22.12938,-26.67531,640,640,3,0train,1,65,17,S03_0train_T065,left_hand
-23.241991,-25.424026,641,641,3,0train,1,66,18,S03_0train_T066,left_hand
-36.58867,-18.660461,642,642,3,0train,1,67,19,S03_0train_T067,feet
-34.928642,-2.4948335,643,643,3,0train,1,68,20,S03_0train_T068,left_hand
-49.316936,-1.9559484,644,644,3,0train,1,69,21,S03_0train_T069,right_hand
